time,open,high,low,close,Volume,Volume
980895600,1.0892999999999993,1.0892999999999993,1.0892999999999993,1.0892999999999993,2,2
980982000,1.0892999999999993,1.0939999999999992,1.0892999999999993,1.0939999999999992,0,0
981068400,1.0892999999999993,1.0939999999999992,1.087499999999999,1.087499999999999,0,0
981673200,1.0892999999999993,1.0892999999999993,1.0782999999999991,1.0827999999999993,0,0
982278000,1.0892999999999993,1.0892999999999993,1.0694999999999992,1.0758999999999992,0,0
982796400,1.0892999999999993,1.0892999999999993,1.0695999999999992,1.0695999999999992,0,0
984006000,1.0892999999999993,1.0892999999999993,1.082699999999999,1.0827999999999993,0,0
984610800,1.0642999999999991,1.0715999999999992,1.063299999999999,1.0642999999999991,6,6
984697200,1.0642999999999991,1.0642999999999991,1.062699999999999,1.062699999999999,2,2
984956400,1.0642999999999991,1.0642999999999991,1.0608999999999993,1.062899999999999,0,0
985302000,1.0600999999999992,1.0600999999999992,1.0582999999999991,1.0600999999999992,0,0
986248800,1.0600999999999992,1.0635999999999992,1.0600999999999992,1.0635999999999992,0,0
986335200,1.0635999999999992,1.067299999999999,1.0635999999999992,1.067299999999999,0,0
986421600,1.067299999999999,1.067299999999999,1.063499999999999,1.063499999999999,0,0
986508000,1.063499999999999,1.0665999999999993,1.063499999999999,1.0665999999999993,0,0
986767200,1.0665999999999993,1.0665999999999993,1.0637999999999992,1.0637999999999992,0,0
986853600,1.0637999999999992,1.0637999999999992,1.0580999999999992,1.0580999999999992,0,0
987026400,1.0580999999999992,1.0615999999999992,1.0580999999999992,1.0615999999999992,0,0
987372000,1.0615999999999992,1.0615999999999992,1.0576999999999992,1.0576999999999992,0,0
987544800,1.0576999999999992,1.0576999999999992,1.0526999999999993,1.0526999999999993,0,0
987631200,1.0526999999999993,1.059499999999999,1.0526999999999993,1.059499999999999,0,0
987976800,1.059499999999999,1.0606999999999993,1.059499999999999,1.0606999999999993,0,0
988149600,1.0606999999999993,1.0606999999999993,1.0599999999999992,1.0599999999999992,0,0
988236000,1.0599999999999992,1.0614999999999992,1.0599999999999992,1.0614999999999992,0,0
988322400,1.0614999999999992,1.0614999999999992,1.0534999999999992,1.0534999999999992,0,0
988581600,1.0534999999999992,1.0534999999999992,1.0515999999999992,1.0515999999999992,0,0
988668000,1.0515999999999992,1.052799999999999,1.0515999999999992,1.052799999999999,0,0
988754400,1.052799999999999,1.0528999999999993,1.052799999999999,1.0528999999999993,0,0
988840800,1.0528999999999993,1.0528999999999993,1.0511999999999992,1.0511999999999992,0,0
988927200,1.0511999999999992,1.053199999999999,1.0511999999999992,1.053199999999999,0,0
989186400,1.053199999999999,1.053199999999999,1.051299999999999,1.051299999999999,0,0
989272800,1.051299999999999,1.051299999999999,1.046899999999999,1.046899999999999,0,0
989359200,1.046899999999999,1.0474999999999992,1.046899999999999,1.0474999999999992,0,0
989445600,1.0474999999999992,1.0475999999999992,1.0474999999999992,1.0475999999999992,0,0
989532000,1.0475999999999992,1.0475999999999992,1.0456999999999992,1.0456999999999992,0,0
989791200,1.0456999999999992,1.0456999999999992,1.0448999999999993,1.0448999999999993,0,0
989877600,1.0448999999999993,1.046899999999999,1.0448999999999993,1.046899999999999,0,0
989964000,1.046899999999999,1.0505999999999993,1.046899999999999,1.0505999999999993,0,0
990050400,1.0505999999999993,1.0505999999999993,1.0484999999999993,1.0484999999999993,0,0
990136800,1.0484999999999993,1.0484999999999993,1.0467999999999993,1.0467999999999993,0,0
990568800,1.0389999999999993,1.0389999999999993,1.034899999999999,1.034899999999999,0,0
990655200,1.0389999999999993,1.0389999999999993,1.0353999999999992,1.0353999999999992,0,0
990741600,1.0389999999999993,1.0389999999999993,1.0355999999999992,1.0355999999999992,0,0
991087200,1.0389999999999993,1.0389999999999993,1.034699999999999,1.034699999999999,0,0
991173600,1.0389999999999993,1.0389999999999993,1.0351999999999992,1.0351999999999992,0,0
991260000,1.0389999999999993,1.0389999999999993,1.0294999999999992,1.0294999999999992,0,0
991346400,1.0301999999999991,1.0301999999999991,1.0301999999999991,1.0301999999999991,0,0
991605600,1.0300999999999991,1.0300999999999991,1.0300999999999991,1.0300999999999991,0,0
991692000,1.034699999999999,1.034699999999999,1.034699999999999,1.034699999999999,0,0
991778400,1.0307999999999993,1.0307999999999993,1.0307999999999993,1.0307999999999993,0,0
991864800,1.030299999999999,1.030299999999999,1.030299999999999,1.030299999999999,0,0
991951200,1.030899999999999,1.030899999999999,1.030899999999999,1.030899999999999,0,0
992210400,1.0272999999999992,1.0272999999999992,1.0272999999999992,1.0272999999999992,0,0
992296800,1.030299999999999,1.030299999999999,1.030299999999999,1.030299999999999,0,0
992383200,1.0309999999999993,1.0309999999999993,1.0309999999999993,1.0309999999999993,0,0
992469600,1.0373999999999992,1.0373999999999992,1.0373999999999992,1.0373999999999992,0,0
992556000,1.0343999999999993,1.0343999999999993,1.0343999999999993,1.0343999999999993,0,0
992815200,1.0345999999999993,1.0345999999999993,1.0345999999999993,1.0345999999999993,0,0
992901600,1.0305999999999993,1.0305999999999993,1.0305999999999993,1.0305999999999993,0,0
992988000,1.0317999999999992,1.0317999999999992,1.0317999999999992,1.0317999999999992,0,0
993074400,1.034299999999999,1.034299999999999,1.034299999999999,1.034299999999999,0,0
993160800,1.0347999999999993,1.0347999999999993,1.0347999999999993,1.0347999999999993,0,0
993420000,1.0374999999999992,1.0374999999999992,1.0374999999999992,1.0374999999999992,0,0
993506400,1.0382999999999991,1.0382999999999991,1.0382999999999991,1.0382999999999991,0,0
993592800,1.0375999999999992,1.0375999999999992,1.0375999999999992,1.0375999999999992,0,0
993679200,1.0274999999999992,1.0274999999999992,1.0274999999999992,1.0274999999999992,0,0
993765600,1.0293999999999992,1.0293999999999992,1.0293999999999992,1.0293999999999992,0,0
994024800,1.0293999999999992,1.0293999999999992,1.0286999999999993,1.0286999999999993,0,0
994111200,1.0286999999999993,1.0286999999999993,1.0286999999999993,1.0286999999999993,0,0
994284000,1.0216999999999992,1.0216999999999992,1.0216999999999992,1.0216999999999992,0,0
994370400,1.0293999999999992,1.0293999999999992,1.0293999999999992,1.0293999999999992,0,0
994629600,1.0284999999999993,1.0284999999999993,1.0284999999999993,1.0284999999999993,0,0
994716000,1.0333999999999992,1.0334999999999992,1.0332999999999992,1.0332999999999992,0,0
994802400,1.0381999999999991,1.0381999999999991,1.0381999999999991,1.0381999999999991,0,0
994888800,1.0364999999999993,1.0364999999999993,1.0364999999999993,1.0364999999999993,0,0
994975200,1.0359999999999991,1.0359999999999991,1.0359999999999991,1.0359999999999991,0,0
995234400,1.036799999999999,1.036799999999999,1.036799999999999,1.036799999999999,0,0
995320800,1.041199999999999,1.041199999999999,1.041199999999999,1.041199999999999,0,0
995407200,1.0519999999999992,1.0519999999999992,1.0519999999999992,1.0519999999999992,0,0
995493600,1.0503999999999991,1.0503999999999991,1.0503999999999991,1.0503999999999991,0,0
995580000,1.050699999999999,1.050699999999999,1.050699999999999,1.050699999999999,0,0
995839200,1.0480999999999991,1.0480999999999991,1.0480999999999991,1.0480999999999991,0,0
995925600,1.0528999999999993,1.0528999999999993,1.0528999999999993,1.0528999999999993,0,0
996012000,1.0545999999999993,1.0545999999999993,1.0545999999999993,1.0545999999999993,0,0
996098400,1.053199999999999,1.053199999999999,1.053199999999999,1.053199999999999,0,0
996184800,1.0518999999999992,1.0518999999999992,1.0518999999999992,1.0518999999999992,0,0
996444000,1.050499999999999,1.050499999999999,1.050499999999999,1.050499999999999,0,0
996530400,1.0499999999999992,1.0499999999999992,1.0499999999999992,1.0499999999999992,0,0
996616800,1.0499999999999992,1.0551999999999992,1.0499999999999992,1.0551999999999992,0,0
996703200,1.0561999999999991,1.0561999999999991,1.0561999999999991,1.0561999999999991,0,0
996789600,1.057199999999999,1.057199999999999,1.057199999999999,1.057199999999999,0,0
997048800,1.0564999999999993,1.0564999999999993,1.0564999999999993,1.0564999999999993,0,0
997135200,1.0536999999999992,1.0536999999999992,1.0536999999999992,1.0536999999999992,0,0
997221600,1.0562999999999991,1.0562999999999991,1.0562999999999991,1.0562999999999991,0,0
997308000,1.0562999999999991,1.0641999999999991,1.0562999999999991,1.0641999999999991,0,0
997394400,1.0641999999999991,1.0641999999999991,1.0617999999999992,1.0617999999999992,0,0
997653600,1.063299999999999,1.0654999999999992,1.063099999999999,1.063099999999999,0,0
997740000,1.063299999999999,1.0662999999999991,1.0622999999999991,1.0662999999999991,0,0
997826400,1.0720999999999992,1.0720999999999992,1.0720999999999992,1.0720999999999992,0,0
997912800,1.072999999999999,1.072999999999999,1.072999999999999,1.072999999999999,0,0
997999200,1.074899999999999,1.074899999999999,1.074899999999999,1.074899999999999,0,0
998258400,1.072799999999999,1.072799999999999,1.072799999999999,1.072799999999999,0,0
998344800,1.0742999999999991,1.0742999999999991,1.0711999999999993,1.072799999999999,0,0
998431200,1.0715999999999992,1.0715999999999992,1.0715999999999992,1.0715999999999992,0,0
